Dest_Id,Pincode,Name,State_
,491005,BHILAI,CHHATISGARH
,491006,BHILAI,CHHATISGARH
,491007,BHILAI,CHHATISGARH
,491008,BHILAI,CHHATISGARH
,491009,BHILAI,CHHATISGARH
,491011,BHILAI,CHHATISGARH
,491012,BHILAI,CHHATISGARH
,491023,BHILAI,CHHATISGARH
,491024,BHILAI,CHHATISGARH
,491026,BHILAI,CHHATISGARH
,491226,BHILAI,CHHATISGARH
,491331,DURG,CHHATISGARH
,491335,RAIPUR,CHHATISGARH
,491441,RAJNANDGAON,CHHATISGARH
,491661,RAJNANDGAON,CHHATISGARH
,491881,BHILAI,CHHATISGARH
,491995,RAIPUR,CHHATISGARH
,492001,RAIPUR,CHHATISGARH
,492002,RAIPUR,CHHATISGARH
,492003,RAIPUR,CHHATISGARH
,492004,RAIPUR,CHHATISGARH
,492005,RAIPUR,CHHATISGARH
,492006,RAIPUR,CHHATISGARH
,492007,RAIPUR,CHHATISGARH
,492008,RAIPUR,CHHATISGARH
,492009,RAIPUR,CHHATISGARH
,492010,RAIPUR,CHHATISGARH
,492013,RAIPUR,CHHATISGARH
,492015,RAIPUR,CHHATISGARH
,492021,BHILAI,CHHATISGARH
,492075,RAIPUR,CHHATISGARH
,492099,TATIBANDH,CHHATISGARH
,492101,RAIPUR,CHHATISGARH
,493002,RAIPUR,CHHATISGARH
,493003,RAIPUR,CHHATISGARH
,493004,RAIPUR,CHHATISGARH
,493005,RAIPUR,CHHATISGARH
,493111,RAIPUR,CHHATISGARH
,493114,RAIPUR,CHHATISGARH
,493118,RAIPUR,CHHATISGARH
,493221,RAIPUR,CHHATISGARH
,493225,RAIPUR,CHHATISGARH
,493332,RAIPUR,CHHATISGARH
,493445,RAIPUR,CHHATISGARH
,493558,RAIPUR,CHHATISGARH
,493661,RAIPUR,CHHATISGARH
,493773,RAIPUR,CHHATISGARH
,493890,RAIPUR,CHHATISGARH
,494001,RAIPUR,CHHATISGARH
,494334,RAIPUR,CHHATISGARH
,494553,RAIPUR,CHHATISGARH
,495001,BILASPUR,CHHATISGARH
,495002,BILASPUR,CHHATISGARH
,495003,BILASPUR,CHHATISGARH
,495004,BILASPUR,CHHATISGARH
,495006,BILASPUR,CHHATISGARH
,495007,BILASPUR,CHHATISGARH
,495008,BILASPUR,CHHATISGARH
,495009,BILASPUR,CHHATISGARH
,495117,BILASPUR,CHHATISGARH
,495223,BILASPUR,CHHATISGARH
,495224,BILASPUR,CHHATISGARH
,495330,BILASPUR,CHHATISGARH
,495334,BILASPUR,CHHATISGARH
,495445,KORBA,CHHATISGARH
,495450,KORBA,CHHATISGARH
,495451,KORBA,CHHATISGARH
,495452,KORBA,CHHATISGARH
,495454,KORBA,CHHATISGARH
,495552,BILASPUR,CHHATISGARH
,495558,BILASPUR,CHHATISGARH
,495577,KORBA,CHHATISGARH
,495617,KORBA,CHHATISGARH
,495668,BILASPUR,CHHATISGARH
,495671,CHAMPA,CHHATISGARH
,495677,KORBA,CHHATISGARH
,495678,KORBA,CHHATISGARH
,495679,KORBA,CHHATISGARH
,495680,KORBA,CHHATISGARH
,495681,KORBA,CHHATISGARH
,495682,KORBA,CHHATISGARH
,495684,KORBA,CHHATISGARH
,495692,RAIGARH,CHHATISGARH
,496001,RAIGARH,CHHATISGARH
,496004,RAIGARH,CHHATISGARH
,496107,RAIGARH,CHHATISGARH
,496111,RAIGARH,CHHATISGARH
,496197,RAIGARH,CHHATISGARH
,496331,JASPUR,CHHATISGARH
,496440,RAIGARH,CHHATISGARH
,496661,RAIGARH,CHHATISGARH
,497001,AMBIKAPUR(CG),CHHATISGARH
,497226,RAIPUR,CHHATISGARH
,497229,RAIPUR,CHHATISGARH
,497335,RAIPUR,CHHATISGARH
,497442,RAIPUR,CHHATISGARH
,497451,RAIPUR,CHHATISGARH
,500001,HYDERABAD,ANDHRA PRADESH
,500002,HYDERABAD,ANDHRA PRADESH
,500003,HYDERABAD,ANDHRA PRADESH
,500004,HYDERABAD,ANDHRA PRADESH
,500005,HYDERABAD,ANDHRA PRADESH
,500006,HYDERABAD,ANDHRA PRADESH
,500007,HYDERABAD,ANDHRA PRADESH
,500008,HYDERABAD,ANDHRA PRADESH
,500009,HYDERABAD,ANDHRA PRADESH
,500010,HYDERABAD,ANDHRA PRADESH
,500011,HYDERABAD,ANDHRA PRADESH
,500012,HYDERABAD,ANDHRA PRADESH
,500013,HYDERABAD,ANDHRA PRADESH
,500014,HYDERABAD,ANDHRA PRADESH
,500015,HYDERABAD,ANDHRA PRADESH
,500016,HYDERABAD,ANDHRA PRADESH
,500017,HYDERABAD,ANDHRA PRADESH
,500018,HYDERABAD,ANDHRA PRADESH
,500019,HYDERABAD,ANDHRA PRADESH
,500020,HYDERABAD,ANDHRA PRADESH
,500021,HYDERABAD,ANDHRA PRADESH
,500022,HYDERABAD,ANDHRA PRADESH
,500023,HYDERABAD,ANDHRA PRADESH
,500024,HYDERABAD,ANDHRA PRADESH
,500025,HYDERABAD,ANDHRA PRADESH
,500026,HYDERABAD,ANDHRA PRADESH
,500027,HYDERABAD,ANDHRA PRADESH
,500028,HYDERABAD,ANDHRA PRADESH
,500029,HYDERABAD,ANDHRA PRADESH
,500030,HYDERABAD,ANDHRA PRADESH
,500031,HYDERABAD,TELANGANA
,500032,HYDERABAD,ANDHRA PRADESH
,500033,HYDERABAD,ANDHRA PRADESH
,500034,HYDERABAD,ANDHRA PRADESH
,500035,HYDERABAD,ANDHRA PRADESH
,500036,HYDERABAD,ANDHRA PRADESH
,500037,HYDERABAD,ANDHRA PRADESH
,500038,HYDERABAD,ANDHRA PRADESH
,500039,HYDERABAD,ANDHRA PRADESH
,500040,HYDERABAD,ANDHRA PRADESH
,500041,HYDERABAD,ANDHRA PRADESH
,500042,HYDERABAD,ANDHRA PRADESH
,500043,HYDERABAD,ANDHRA PRADESH
,500044,HYDERABAD,ANDHRA PRADESH
,500045,HYDERABAD,ANDHRA PRADESH
,500046,HYDERABAD,ANDHRA PRADESH
,500047,HYDERABAD,ANDHRA PRADESH
,500048,HYDERABAD,ANDHRA PRADESH
,500049,HYDERABAD,ANDHRA PRADESH
,500050,HYDERABAD,ANDHRA PRADESH
,500051,HYDERABAD,ANDHRA PRADESH
,500052,HYDERABAD,ANDHRA PRADESH
,500053,HYDERABAD,ANDHRA PRADESH
,500054,HYDERABAD,ANDHRA PRADESH
,500055,HYDERABAD,ANDHRA PRADESH
,500056,HYDERABAD,ANDHRA PRADESH
,500057,HYDERABAD,ANDHRA PRADESH
,500058,HYDERABAD,ANDHRA PRADESH
,500059,HYDERABAD,ANDHRA PRADESH
,500060,HYDERABAD,ANDHRA PRADESH
,500061,HYDERABAD,ANDHRA PRADESH
,500062,HYDERABAD,ANDHRA PRADESH
,500063,HYDERABAD,ANDHRA PRADESH
,500064,HYDERABAD,ANDHRA PRADESH
,500065,HYDERABAD,ANDHRA PRADESH
,500067,HYDERABAD,ANDHRA PRADESH
,500068,HYDERABAD,ANDHRA PRADESH
,500069,HYDERABAD,ANDHRA PRADESH
,500070,HYDERABAD,ANDHRA PRADESH
,500071,HYDERABAD,ANDHRA PRADESH
,500072,HYDERABAD,ANDHRA PRADESH
,500073,HYDERABAD,ANDHRA PRADESH
,500074,HYDERABAD,ANDHRA PRADESH
,500075,HYDERABAD,ANDHRA PRADESH
,500076,HYDERABAD,ANDHRA PRADESH
,500077,HYDERABAD,ANDHRA PRADESH
,500078,HYDERABAD,ANDHRA PRADESH
,500079,HYDERABAD,ANDHRA PRADESH
,500080,HYDERABAD,ANDHRA PRADESH
,500081,HYDERABAD,ANDHRA PRADESH
,500082,HYDERABAD,ANDHRA PRADESH
,500083,HYDERABAD,ANDHRA PRADESH
,500084,HYDERABAD,ANDHRA PRADESH
,500086,HYDERABAD,ANDHRA PRADESH
,500087,HYDERABAD,ANDHRA PRADESH
,500088,HYDERABAD,TELANGANA
,500089,HYDERABAD,ANDHRA PRADESH
,500090,HYDERABAD,ANDHRA PRADESH
,500092,HYDERABAD,TELANGANA
,500093,HYDERABAD,ANDHRA PRADESH
,500094,HYDERABAD,ANDHRA PRADESH
,500095,HYDERABAD,ANDHRA PRADESH
,500097,HYDERABAD,TELANGANA
,500098,HYDERABAD,ANDHRA PRADESH
,500123,HYDERABAD,ANDHRA PRADESH
,500195,HYDERABAD,ANDHRA PRADESH
,500265,HYDERABAD,ANDHRA PRADESH
,500371,HYDERABAD,ANDHRA PRADESH
,500380,HYDERABAD,ANDHRA PRADESH
,500609,HYDERABAD,ANDHRA PRADESH
,500867,HYDERABAD,ANDHRA PRADESH
,500873,HYDERABAD,ANDHRA PRADESH
,501101,VIKARABAD,ANDHRA PRADESH
,501102,VIKARABAD,TELANGANA
,501141,TANDUR,ANDHRA PRADESH
,501143,RANGAREDDY,TELANGANA
,501158,TANDUR,ANDHRA PRADESH
,501203,RANGAREDDY,ANDHRA PRADESH
,501218,SHAMSHABAD,ANDHRA PRADESH
,501301,HYDERABAD,ANDHRA PRADESH
,501323,GAGANPAHAD,ANDHRA PRADESH
,501359,RANGAREDDY,ANDHRA PRADESH
,501401,MEDCHAL,ANDHRA PRADESH
,501403,RANGAREDDY,ANDHRA PRADESH
,501501,RANGAREDDY,TELANGANA
,501503,RANGAREDDY,ANDHRA PRADESH
,501504,RANGAREDDY,TELANGANA
,501505,HYDERABAD,ANDHRA PRADESH
,501506,IBRAHIMPATNAM,ANDHRA PRADESH
,501507,HYDERABAD,ANDHRA PRADESH
,501510,HYDERABAD,ANDHRA PRADESH
,501511,RANGAREDDY,ANDHRA PRADESH
,501512,RANGAREDDY,ANDHRA PRADESH
,501539,RANGAREDDY,TELANGANA
,502001,SANGAREDDY,ANDHRA PRADESH
,502032,MEDAK,ANDHRA PRADESH
,502101,MEDAK,ANDHRA PRADESH
,502103,SIDDIPET,ANDHRA PRADESH
,502110,MEDAK,ANDHRA PRADESH
,502205,HYDERABAD,TELANGANA
,502220,ZAHEERABAD,ANDHRA PRADESH
,502246,ZAHEERABAD,ANDHRA PRADESH
,502255,MEDAK,ANDHRA PRADESH
,502270,HYDERABAD,ANDHRA PRADESH
,502273,SANGAREDDY,ANDHRA PRADESH
,502278,MEDAK,ANDHRA PRADESH
,502279,MEDAK,TELANGANA
,502281,MEDAK,TELANGANA
,502285,MEDAK,TELANGANA
,502286,MEDAK,TELANGANA
,502291,MEDAK,ANDHRA PRADESH
,502295,SANGAREDDY,ANDHRA PRADESH
,502296,MEDAK,TELANGANA
,502307,HYDERABAD,ANDHRA PRADESH
,502313,MEDAK,ANDHRA PRADESH
,502319,MEDAK,ANDHRA PRADESH
,502320,HYDERABAD,ANDHRA PRADESH
,502325,HYDERABAD,ANDHRA PRADESH
,502329,MEDAK,ANDHRA PRADESH
,502334,MEDAK,ANDHRA PRADESH
,502335,MEDCHAL,ANDHRA PRADESH
,502336,MEDAK,TELANGANA
,502779,SANGAREDDY,ANDHRA PRADESH
,503001,NIZAMABAD,ANDHRA PRADESH
,503002,NIZAMABAD,ANDHRA PRADESH
,503003,NIZAMABAD,ANDHRA PRADESH
,503004,NIZAMABAD,ANDHRA PRADESH
,503110,RAJAMPET,ANDHRA PRADESH
,503111,KAMAREDDY,ANDHRA PRADESH
,503180,BODHAN,ANDHRA PRADESH
,503185,NIZAMABAD,ANDHRA PRADESH
,503187,BANSWADA,ANDHRA PRADESH
,503206,BODHAN,ANDHRA PRADESH
,503217,MUPKAL,ANDHRA PRADESH
,503218,MUPKAL,ANDHRA PRADESH
,503219,MUPKAL,ANDHRA PRADESH
,503224,ARMOOR,ANDHRA PRADESH
,503307,BHEEMGHAL,ANDHRA PRADESH
,503310,NIZAMABAD,TELANGANA
,503501,MEDIPALLI,ANDHRA PRADESH
,504001,ADILABAD,ANDHRA PRADESH
,504002,ADILABAD,ANDHRA PRADESH
,504101,ADILABAD,TELANGANA
,504103,BHAINSA,ANDHRA PRADESH
,504105,NIRMAL,ANDHRA PRADESH
,504106,NIRMAL,ANDHRA PRADESH
,504107,NIRMAL,ANDHRA PRADESH
,504110,NIRMAL,ANDHRA PRADESH
,504201,KARIMNAGAR,TELANGANA
,504202,NIRMAL,ANDHRA PRADESH
,504203,NIRMAL,ANDHRA PRADESH
,504205,LUXETTIPET,ANDHRA PRADESH
,504208,MANCHERIAL,ANDHRA PRADESH
,504209,MANCHERIAL,ANDHRA PRADESH
,504215,LUXETTIPET,ANDHRA PRADESH
,504231,MANDAMARRI,ANDHRA PRADESH
,504251,BELLAMPALLI,ANDHRA PRADESH
,504272,ADILABAD,TELANGANA
,504296,SIRPUR,ANDHRA PRADESH
,504301,RAMAKRISHNAPUR,TELANGANA
,504302,ADILABAD,TELANGANA
,504306,NIRMAL,ANDHRA PRADESH
,504310,NIRMAL,ANDHRA PRADESH
,505001,KARIMNAGAR,ANDHRA PRADESH
,505002,KARIMNAGAR,ANDHRA PRADESH
,505122,JAMMIKUNTA,ANDHRA PRADESH
,505172,PEDDAPALLI,ANDHRA PRADESH
,505184,MANTHANY,TELANGANA
,505185,SULTHANABAD,ANDHRA PRADESH
,505208,GODAVARI KHANI,ANDHRA PRADESH
,505209,GODAVARI KHANI,ANDHRA PRADESH
,505210,GODAVARI KHANI,ANDHRA PRADESH
,505211,EIGHT INC. COLONY,ANDHRA PRADESH
,505212,GODAVARI KHANI,ANDHRA PRADESH
,505214,GODAVARI KHANI,ANDHRA PRADESH
,505215,GODAVARI KHANI,ANDHRA PRADESH
,505301,SIRCILLA,ANDHRA PRADESH
,505302,VEMULAWADA,ANDHRA PRADESH
,505325,METPALLY,ANDHRA PRADESH
,505326,KORATLA,ANDHRA PRADESH
,505327,JAGTIAL,ANDHRA PRADESH
,505425,DHARMAPURI - AP,ANDHRA PRADESH
,505445,KARIMNAGAR,TELANGANA
,505455,JAGTIAL,ANDHRA PRADESH
,505460,KARIMNAGAR,TELANGANA
,505467,HUSNABAD,ANDHRA PRADESH
,505468,HUZURABAD,ANDHRA PRADESH
,506001,WARANGAL,ANDHRA PRADESH
,506002,HANUMAKONDA,ANDHRA PRADESH
,506003,HANUMAKONDA,ANDHRA PRADESH
,506004,KAZIPET,ANDHRA PRADESH
,506005,WARANGAL,ANDHRA PRADESH
,506006,WARANGAL,ANDHRA PRADESH
,506007,WARANGAL,ANDHRA PRADESH
,506008,WARANGAL,TELANGANA
,506009,HANUMAKONDA,ANDHRA PRADESH
,506011,HANUMAKONDA,ANDHRA PRADESH
,506012,WARANGAL,ANDHRA PRADESH
,506101,MAHABUBABAD,ANDHRA PRADESH
,506105,MAHABUBABAD,TELANGANA
,506112,KESAMUDRAM,ANDHRA PRADESH
,506122,WARANGAL,ANDHRA PRADESH
,506132,NARASAMPET,ANDHRA PRADESH
,506163,THORRUR,ANDHRA PRADESH
,506164,PARAKAL,ANDHRA PRADESH
,506167,JANGAON,ANDHRA PRADESH
,506168,CHELPUR,ANDHRA PRADESH
,506169,BHOOPALPALLY,ANDHRA PRADESH
,506223,CHERIAL,TELANGANA
,506315,MARIPEDA,ANDHRA PRADESH
,506343,WARANGAL,TELANGANA
,506371,WARANGAL,TELANGANA
,506381,MAHABUBABAD,ANDHRA PRADESH
,507001,KHAMMAM,ANDHRA PRADESH
,507002,KHAMMAM,ANDHRA PRADESH
,507003,KHAMMAM,ANDHRA PRADESH
,507101,KOTHAGUDEM,ANDHRA PRADESH
,507102,KOTHAGUDEM,ANDHRA PRADESH
,507103,KOTHAGUDEM,ANDHRA PRADESH
,507111,BHADRACHALAM,ANDHRA PRADESH
,507115,PALONCHA,ANDHRA PRADESH
,507116,KHAMMAM,ANDHRA PRADESH
,507117,MANUGUR,ANDHRA PRADESH
,507123,YELLANDU,ANDHRA PRADESH
,507124,YELLANDU,ANDHRA PRADESH
,507128,BHADRACHALAM,ANDHRA PRADESH
,507138,KOTHAGUDEM,ANDHRA PRADESH
,507154,KOTHAGUDEM,ANDHRA PRADESH
,507159,KHAMMAM,TELANGANA
,507160,KHAMMAM,ANDHRA PRADESH
,507165,WYRA,ANDHRA PRADESH
,507166,KHAMMAM,ANDHRA PRADESH
,507167,KHAMMAM,ANDHRA PRADESH
,507168,KHAMMAM,TELANGANA
,507182,KHAMMAM,ANDHRA PRADESH
,507203,MADHIRA,ANDHRA PRADESH
,507204,KHAMMAM,TELANGANA
,507209,KALLURU,ANDHRA PRADESH
,507210,MAHABUBABAD,TELANGANA
,507211,MAHABUBABAD,TELANGANA
,507301,ASWARAOPET,ANDHRA PRADESH
,507302,KHAMMAM,TELANGANA
,507303,KHAMMAM,ANDHRA PRADESH
,507306,ASWARAOPET,ANDHRA PRADESH
,508001,NALGONDA,ANDHRA PRADESH
,508002,NALGONDA,ANDHRA PRADESH
,508018,ORAI (JALAUN),UTTAR PRADESH
,508101,NALGONDA,TELANGANA
,508113,CHITYAL,ANDHRA PRADESH
,508114,CHITYAL,ANDHRA PRADESH
,508115,NALGONDA,TELANGANA
,508116,NALGONDA,ANDHRA PRADESH
,508126,NALGONDA,TELANGANA
,508201,HUZURNAGAR,ANDHRA PRADESH
,508202,NALGONDA,ANDHRA PRADESH
,508203,GUNTUR,TELANGANA
,508204,HUZURNAGAR,ANDHRA PRADESH
,508206,KODAD,ANDHRA PRADESH
,508207,MIRYALGUDA,ANDHRA PRADESH
,508211,NALGONDA,ANDHRA PRADESH
,508213,KHAMMAM,ANDHRA PRADESH
,508218,HUZURNAGAR,ANDHRA PRADESH
,508223,NALGONDA,TELANGANA
,508246,HUZURNAGAR,ANDHRA PRADESH
,508248,HUZURNAGAR,ANDHRA PRADESH
,508252,NALGONDA,ANDHRA PRADESH
,508254,NARKETPALLI,ANDHRA PRADESH
,508277,NALGONDA,ANDHRA PRADESH
,508284,NALGONDA,ANDHRA PRADESH
,508377,NALGONDA,TELANGANA
,509001,MAHABUBNAGAR,ANDHRA PRADESH
,509002,MAHABUBNAGAR,ANDHRA PRADESH
,509103,WANAPARTHY,ANDHRA PRADESH
,509104,MAHABUBNAGAR,ANDHRA PRADESH
,509125,GADWAL,ANDHRA PRADESH
,509127,MAHABUBNAGAR,TELANGANA
,509131,ATAMAKUR,ANDHRA PRADESH
,509144,MAHABUBNAGAR,ANDHRA PRADESH
,509201,ACHAMPET,ANDHRA PRADESH
,509202,MAHABUBNAGAR,ANDHRA PRADESH
,509203,MAHABUBNAGAR,TELANGANA
,509204,MAHABUBNAGAR,ANDHRA PRADESH
,509205,DHANWADA,ANDHRA PRADESH
,509207,MAHABUBNAGAR,TELANGANA
,509208,MAHABUBNAGAR,ANDHRA PRADESH
,509209,NAGARKURNOOL,ANDHRA PRADESH
,509210,MAHABUBNAGAR,ANDHRA PRADESH
,509216,SHADNAGAR,ANDHRA PRADESH
,509217,RANGAREDDY,TELANGANA
,509223,KOTHUR,ANDHRA PRADESH
,509228,KOTHUR,ANDHRA PRADESH
,509301,KOTHUR,ANDHRA PRADESH
,509321,MAHABUBNAGAR,ANDHRA PRADESH
,509324,MAHABUBNAGAR,ANDHRA PRADESH
,509325,KOTHUR,ANDHRA PRADESH
,509326,SRISAILAM,ANDHRA PRADESH
,509338,MAHABUBNAGAR,ANDHRA PRADESH
,509339,MAHABUBNAGAR,ANDHRA PRADESH
,509351,MARIKAL,ANDHRA PRADESH
,509359,ONGOLE,ANDHRA PRADESH
,509375,ACHAMPET,ANDHRA PRADESH
,509381,KOTHA KOTA,ANDHRA PRADESH
,510510,RANGAREDDY,ANDHRA PRADESH
,512200,SANGAREDDY,TELANGANA
,512501,TIRUPATI,ANDHRA PRADESH
,512503,TIRUPATI,ANDHRA PRADESH
,515001,ANANTHPUR,ANDHRA PRADESH
,515002,ANANTHPUR,ANDHRA PRADESH
,515003,ANANTHPUR,ANDHRA PRADESH
,515004,ANANTHPUR,ANDHRA PRADESH
,515005,ANANTHPUR,ANDHRA PRADESH
,515110,PENUKONDA,ANDHRA PRADESH
,515132,PUTTAPARTHY,ANDHRA PRADESH
,515133,ANANTHPUR,ANDHRA PRADESH
,515134,PUTTAPARTHY,ANDHRA PRADESH
,515201,HINDUPUR,ANDHRA PRADESH
,515202,HINDUPUR,ANDHRA PRADESH
,515231,ANANTHPUR,ANDHRA PRADESH
,515301,ANANTHPUR,ANDHRA PRADESH
,515302,MADAKASIRA,ANDHRA PRADESH
,515401,GOOTY,ANDHRA PRADESH
,515402,GOOTY,ANDHRA PRADESH
,515408,ANANTHPUR,ANDHRA PRADESH
,515411,TADPATRI,ANDHRA PRADESH
,515415,ANANTHPUR,TELANGANA
,515422,ANANTHPUR,ANDHRA PRADESH
,515425,NARPALA,ANDHRA PRADESH
,515511,ANANTHPUR,ANDHRA PRADESH
,515591,KADIRI,ANDHRA PRADESH
,515592,KADIRI,ANDHRA PRADESH
,515601,ANANTHPUR,TELANGANA
,515671,DHARMAVARAM,ANDHRA PRADESH
,515672,DHARMAVARAM,ANDHRA PRADESH
,515701,ANANTHPUR,TELANGANA
,515744,PAMIDI,ANDHRA PRADESH
,515745,PAMIDI,ANDHRA PRADESH
,515761,KALYANDURG,ANDHRA PRADESH
,515775,PAMIDI,ANDHRA PRADESH
,515801,GUNTAKAL,ANDHRA PRADESH
,515802,GUNTAKAL,ANDHRA PRADESH
,515803,GUNTAKAL,ANDHRA PRADESH
,515804,GUNTAKAL,ANDHRA PRADESH
,515809,GUNTAKAL,ANDHRA PRADESH
,515812,ANANTHPUR,ANDHRA PRADESH
,515865,RAYADURGA,ANDHRA PRADESH
,515871,KANEKEL,ANDHRA PRADESH
,515872,DAVANGERE,KARNATAKA
,516001,CUDDAPAH,ANDHRA PRADESH
,516002,CUDDAPAH,ANDHRA PRADESH
,516003,CUDDAPAH,ANDHRA PRADESH
,516004,CUDDAPAH,ANDHRA PRADESH
,516101,KODUR,KARNATAKA
,516104,CHITVEL,ANDHRA PRADESH
,516106,KODUR,ANDHRA PRADESH
,516115,CUDDAPAH,ANDHRA PRADESH
,516130,T.SUNDUPALLI,ANDHRA PRADESH
,516150,CUDDAPAH,ANDHRA PRADESH
,516162,CUDDAPAH,TELANGANA
,516172,MYDUKUR,ANDHRA PRADESH
,516175,MYDUKUR,ANDHRA PRADESH
,516193,PORUMAMILLA,ANDHRA PRADESH
,516203,MYDUKUR,ANDHRA PRADESH
,516213,CUDDAPAH,TELANGANA
,516214,RAYACHOTY,ANDHRA PRADESH
,516215,RAYACHOTY,ANDHRA PRADESH
,516217,CUDDAPAH,ANDHRA PRADESH
,516227,BADVEL,ANDHRA PRADESH
,516257,LAKKIREDDYPALLI,ANDHRA PRADESH
,516267,RAYACHOTY,ANDHRA PRADESH
,516269,RAYACHOTY,ANDHRA PRADESH
,516289,KAMALAPURAM,ANDHRA PRADESH
,516297,GALIVEEDU,ANDHRA PRADESH
,516309,YERRAGUNTLA,ANDHRA PRADESH
,516310,YERRAGUNTLA,ANDHRA PRADESH
,516311,YERRAGUNTLA,ANDHRA PRADESH
,516312,CUDDAPAH,ANDHRA PRADESH
,516326,CUDDAPAH,ANDHRA PRADESH
,516329,CUDDAPAH,ANDHRA PRADESH
,516330,CUDDAPAH,TELANGANA
,516349,CUDDAPAH,ANDHRA PRADESH
,516360,PRODDATUR,ANDHRA PRADESH
,516361,PRODDATUR,ANDHRA PRADESH
,516380,CUDDAPAH,ANDHRA PRADESH
,516390,PULIVENDLA,ANDHRA PRADESH
,516433,CUDDAPAH,TELANGANA
,516434,JAMMALAMADAGU,ANDHRA PRADESH
,516454,CUDDAPAH,TELANGANA
,516503,CUDDAPAH,TELANGANA
,517001,CHITTOOR,ANDHRA PRADESH
,517002,CHITTOOR,ANDHRA PRADESH
,517003,CHITTOOR,ANDHRA PRADESH
,517004,CHITTOOR,ANDHRA PRADESH
,517101,CHANDRAGIRI,ANDHRA PRADESH
,517102,A.RANGAMPET,ANDHRA PRADESH
,517112,PAKALA,ANDHRA PRADESH
,517113,KALLUR,ANDHRA PRADESH
,517115,PALONCHA,ANDHRA PRADESH
,517123,PILER,ANDHRA PRADESH
,517124,CHITTOOR,TELANGANA
,517125,TIRUPATI,TELANGANA
,517126,IRALA,ANDHRA PRADESH
,517129,CHITTOOR,TELANGANA
,517130,IRALA,ANDHRA PRADESH
,517131,TIRUPATI,ANDHRA PRADESH
,517133,KALLUR,ANDHRA PRADESH
,517139,MADANAPALLY,TELANGANA
,517152,DAMALACHERUVU,ANDHRA PRADESH
,517154,PALONCHA,ANDHRA PRADESH
,517192,CHITTOOR,TELANGANA
,517194,CHITTOOR,TELANGANA
,517214,PILER,ANDHRA PRADESH
,517229,VAYALPADU,ANDHRA PRADESH
,517234,KALKIRI,ANDHRA PRADESH
,517235,KALKIRI,ANDHRA PRADESH
,517236,KALKIRI,ANDHRA PRADESH
,517247,PUNGANNUR,ANDHRA PRADESH
,517256,RAMASAMUDRAM,ANDHRA PRADESH
,517257,CHITTOOR,ANDHRA PRADESH
,517277,VAYALPADU,ANDHRA PRADESH
,517280,VAYALPADU,ANDHRA PRADESH
,517297,TIRUPATI,ANDHRA PRADESH
,517299,KALKIRI,ANDHRA PRADESH
,517319,MADANAPALLY,TELANGANA
,517325,MADANAPALLY,ANDHRA PRADESH
,517327,MADANAPALLY,ANDHRA PRADESH
,517330,CHITTOOR,TELANGANA
,517351,MULAKALACHERUVU,ANDHRA PRADESH
,517352,MADANAPALLY,ANDHRA PRADESH
,517370,MULAKALACHERUVU,ANDHRA PRADESH
,517390,MULAKALACHERUVU,ANDHRA PRADESH
,517391,MULAKALACHERUVU,ANDHRA PRADESH
,517408,PALAMANER,ANDHRA PRADESH
,517415,CHITTOOR,TELANGANA
,517416,BANGARUPALEM,ANDHRA PRADESH
,517423,SANTHIPURAM,ANDHRA PRADESH
,517424,V. KOTA,ANDHRA PRADESH
,517425,KUPPAM,ANDHRA PRADESH
,517501,TIRUPATI,ANDHRA PRADESH
,517502,TIRUPATI,ANDHRA PRADESH
,517503,CHITTOOR,ANDHRA PRADESH
,517504,TIRUPATI,ANDHRA PRADESH
,517505,A.RANGAMPET,ANDHRA PRADESH
,517506,RENIGUNTA,ANDHRA PRADESH
,517507,TIRUPATI,ANDHRA PRADESH
,517520,RENIGUNTA,ANDHRA PRADESH
,517541,CHITTOOR,ANDHRA PRADESH
,517551,CHITTOOR,TELANGANA
,517569,PACHIKAPALLAM,ANDHRA PRADESH
,517581,PUTTUR -AP,ANDHRA PRADESH
,517582,PUTTUR -AP,ANDHRA PRADESH
,517583,PUTTUR -AP,ANDHRA PRADESH
,517585,PUTTUR -AP,ANDHRA PRADESH
,517588,SATYAVEDU,ANDHRA PRADESH
,517589,TIRUPATI,ANDHRA PRADESH
,517590,NAGARI,ANDHRA PRADESH
,517619,CHITTOOR,TELANGANA
,517641,SRIKALAHASTI,ANDHRA PRADESH
,517644,SRIKALAHASTI,ANDHRA PRADESH
,518001,KURNOOL,ANDHRA PRADESH
,518002,KURNOOL,ANDHRA PRADESH
,518003,KURNOOL,ANDHRA PRADESH
,518004,KURNOOL,ANDHRA PRADESH
,518005,KURNOOL,ANDHRA PRADESH
,518006,KURNOOL,ANDHRA PRADESH
,518010,KURNOOL,TELANGANA
,518101,SRISAILAM,ANDHRA PRADESH
,518102,SRISAILAM,ANDHRA PRADESH
,518122,KURNOOL,ANDHRA PRADESH
,518124,KURNOOL,ANDHRA PRADESH
,518134,KURNOOL,ANDHRA PRADESH
,518218,KURNOOL,ANDHRA PRADESH
,518222,KURNOOL,ANDHRA PRADESH
,518301,ADONI,ANDHRA PRADESH
,518302,ADONI,ANDHRA PRADESH
,518345,KURNOOL,TELANGANA
,518360,YEMMIGANUR,ANDHRA PRADESH
,518380,KURNOOL,TELANGANA
,518385,GUNTAKAL,ANDHRA PRADESH
,518395,ALLURU,ANDHRA PRADESH
,518396,GUNTAKAL,ANDHRA PRADESH
